time,deposits_eth,withdrawals_eth,deposits,withdrawals
2021-12-17T00:00:00+00:00,64.0000000000000000,79.0000000000000000,248700.59000000003,306358.0799999999
2021-12-16T00:00:00+00:00,71.0000000000000000,60.0000000000000000,286498.7199999999,241677.8700000001
2021-12-15T00:00:00+00:00,61.0000000000000000,73.0000000000000000,236315.62,281859.96000000014
2021-12-14T00:00:00+00:00,63.0000000000000000,77.0000000000000000,239901.15999999992,293462.64000000013
2021-12-13T00:00:00+00:00,75.0000000000000000,68.0000000000000000,293692.6399999999,268395.8100000001
2021-12-12T00:00:00+00:00,58.0000000000000000,192.0000000000000000,235821.28999999992,777229.9199999993
2021-12-11T00:00:00+00:00,63.0000000000000000,135.0000000000000000,253020.96,543032.5599999997
2021-12-10T00:00:00+00:00,39.0000000000000000,71.0000000000000000,160450.41999999998,290892.79000000004
2021-12-09T00:00:00+00:00,54.0000000000000000,66.0000000000000000,231909.24000000008,283532.3000000002
2021-12-08T00:00:00+00:00,51.0000000000000000,100.0000000000000000,222177.23,435080.65000000014
2021-12-07T00:00:00+00:00,45.0000000000000000,82.0000000000000000,195728.81000000003,357352.6999999999
2021-12-06T00:00:00+00:00,50.0000000000000000,43.0000000000000000,204887.45000000004,178049.97
2021-12-05T00:00:00+00:00,35.0000000000000000,34.0000000000000000,146615.58999999994,142229.87
2021-12-04T00:00:00+00:00,40.0000000000000000,55.0000000000000000,162733.91,223089.50000000003
2021-12-03T00:00:00+00:00,41.0000000000000000,55.0000000000000000,185849.57000000004,247461.2000000002
2021-12-02T00:00:00+00:00,41.0000000000000000,57.0000000000000000,186555.38000000003,258023.3800000001
2021-12-01T00:00:00+00:00,56.0000000000000000,52.0000000000000000,262685.79999999993,244290.49999999994
2021-11-30T00:00:00+00:00,33.0000000000000000,43.0000000000000000,149610.93000000002,195407.36000000002
2021-11-29T00:00:00+00:00,44.0000000000000000,45.0000000000000000,191325.22999999995,195965.5299999999
2021-11-28T00:00:00+00:00,31.0000000000000000,48.0000000000000000,126345.79999999997,196035.20999999996
2021-11-27T00:00:00+00:00,45.0000000000000000,72.0000000000000000,185540.05,297163.67
2021-11-26T00:00:00+00:00,74.0000000000000000,94.0000000000000000,313307.26,396137.66999999987
2021-11-25T00:00:00+00:00,59.0000000000000000,35.0000000000000000,260450.07000000007,154500.47000000003
2021-11-24T00:00:00+00:00,43.0000000000000000,84.0000000000000000,184028.34,359656.3099999999
2021-11-23T00:00:00+00:00,61.0000000000000000,71.0000000000000000,259703.29000000015,299825.0899999999
2021-11-22T00:00:00+00:00,64.0000000000000000,54.0000000000000000,267344.25,226380.84
2021-11-21T00:00:00+00:00,36.0000000000000000,423.0000000000000000,156731.48000000004,1843905.2600000016
2021-11-20T00:00:00+00:00,55.0000000000000000,198.0000000000000000,238146.59999999998,855241.1599999998
2021-11-19T00:00:00+00:00,41.0000000000000000,64.0000000000000000,173111.66999999995,266346.41000000003
2021-11-18T00:00:00+00:00,47.0000000000000000,39.0000000000000000,196082.29,164011.81
